Visit Date,Month,Year,Year_Month,Client ID,Client First Visit- Personal Tab,Client First Visit-Date,Client Preferred Agency,Dietary Considerations,Social Assistance,Program Type,Individuals Served,Visit Reasons,Referrals Provided
6/9/21,6,2021,202106,6712737,6/9/21,6/9/21,The Branch,,,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6712782,6/9/21,6/9/21,The Branch,,,non_tefap_market,2,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,6712799,6/9/21,6/9/21,The Branch,,,non_tefap_market,3,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6712827,6/9/21,6/9/21,The Branch,,,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6712862,6/9/21,6/9/21,The Branch,,,tefap_food_bank,6,Low Wages/Not Enough Hours,SNAP social_services
6/9/21,6,2021,202106,6712833,6/9/21,6/9/21,The Branch,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,6712914,6/9/21,6/9/21,The Branch,,,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6712935,6/9/21,6/9/21,The Branch,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,6712977,6/9/21,6/9/21,The Branch,,,tefap_food_bank,7,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6713032,6/9/21,6/9/21,The Branch,,,tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,4156499,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,6713162,6/9/21,6/9/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,6713202,6/9/21,6/9/21,The Branch,,SNAP (Food Stamps),tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,6713252,6/9/21,6/9/21,The Branch,,,non_tefap_market,2,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,6714570,6/9/21,6/9/21,The Branch,,,tefap_food_bank,4,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,3615968,10/31/19,10/31/19,Catholic Charities Pastoral - CSFP,,"SNAP (Food Stamps), Low Income Home Energy Assistance Program (LP)",tefap_food_bank,3,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6714603,6/9/21,6/9/21,The Branch,,,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,5981061,1/9/21,1/9/21,Hamilton United Methodist Church,,,tefap_food_bank,4,,No Referral no_referral
6/9/21,6,2021,202106,6776462,6/22/21,6/22/21,The Branch,,,non_tefap_market,1,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6714641,6/9/21,6/9/21,The Branch,,,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,4355179,12/16/20,12/16/20,,,,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6714664,6/9/21,6/9/21,The Branch,,,non_tefap_market,1,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6714679,6/9/21,6/9/21,The Branch,,,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,4300776,2/18/20,2/18/20,St. Philip's Episcopal Church,,,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,4163946,1/29/20,1/29/20,15th Ave Baptist Village Manor,,,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6714718,6/9/21,6/9/21,The Branch,,,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6714728,6/9/21,6/9/21,The Branch,,SNAP (Food Stamps),tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6714646,6/9/21,6/9/21,The Branch,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,4239701,2/8/20,2/8/20,15th Ave Baptist Village Manor,,,tefap_food_bank,2,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,5339804,9/26/20,9/26/20,Hamilton United Methodist Church,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,4148785,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,7,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,4608565,4/13/20,4/13/20,Martha O'Bryan Center,,,tefap_food_bank,7,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,6714777,6/9/21,6/9/21,The Branch,,,tefap_food_bank,5,Low Wages/Not Enough Hours,SNAP social_services
6/9/21,6,2021,202106,4810490,6/8/20,6/8/20,Salvation Army Magness Potter Center,,,tefap_food_bank,5,Low Wages/Not Enough Hours,No Referral no_referral
6/9/21,6,2021,202106,6714799,6/9/21,6/9/21,The Branch,,,non_tefap_market,1,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,6714812,6/9/21,6/9/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,4153766,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,6714846,6/9/21,6/9/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/9/21,6,2021,202106,6715116,6/9/21,6/9/21,The Branch,,,tefap_food_bank,3,Ongoing Need,SNAP social_services
6/11/21,6,2021,202106,6724367,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6724482,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6724615,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6724754,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6724839,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6113501,2/5/21,2/5/21,St. Luke's Community House,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6725121,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6715463,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6715419,6/11/21,6/11/21,The Branch,,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6715351,6/11/21,6/11/21,The Branch,,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,4789899,5/7/20,5/7/20,Salvation Army Magness Potter Center,,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6725265,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6725332,6/11/21,6/11/21,The Branch,,,non_tefap_market,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6953355,7/27/21,7/27/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6726730,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6726739,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6726753,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6726764,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6726780,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6726828,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,4235156,2/7/20,2/7/20,15th Ave Baptist Village Manor,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,4159090,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,7545644,11/12/21,11/12/21,The Branch,,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6727042,6/11/21,6/11/21,The Branch,,,tefap_food_bank,6,Ongoing Need,SNAP social_services
6/11/21,6,2021,202106,5197354,8/29/20,8/29/20,,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6727060,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6727064,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6727073,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6727084,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6727095,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6727102,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6713252,6/9/21,6/9/21,The Branch,,,non_tefap_market,2,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6727109,6/11/21,6/11/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6727115,6/11/21,6/11/21,The Branch,,,non_tefap_market,1,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,4902152,6/27/20,6/27/20,,,,tefap_food_bank,9,Ongoing Need,No Referral no_referral
6/11/21,6,2021,202106,6726671,6/11/21,6/11/21,The Branch,,,non_tefap_market,1,,No Referral no_referral
6/12/21,6,2021,202106,4151094,1/28/20,1/28/20,15th Ave Baptist Village Manor,,SNAP (Food Stamps),non_tefap_market,3,Ongoing Need,No Referral no_referral
6/12/21,6,2021,202106,4159911,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/12/21,6,2021,202106,6729158,6/12/21,6/12/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/12/21,6,2021,202106,4140375,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/12/21,6,2021,202106,6729162,6/12/21,6/12/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/13/21,6,2021,202106,4147314,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,7,,No Referral no_referral
6/13/21,6,2021,202106,6729903,6/13/21,6/13/21,The Branch,,,tefap_food_bank,1,Unhoused,No Referral no_referral
6/13/21,6,2021,202106,6729904,6/13/21,6/13/21,The Branch,,,tefap_food_bank,1,Low Wages/Not Enough Hours,No Referral no_referral
6/13/21,6,2021,202106,6729905,6/13/21,6/13/21,The Branch,,,non_tefap_market,1,Ongoing Need,No Referral no_referral
6/13/21,6,2021,202106,6729909,6/13/21,6/13/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/13/21,6,2021,202106,3615838,10/31/19,10/31/19,Martha O'Bryan Center,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/13/21,6,2021,202106,5557354,12/5/20,12/5/20,Truth and Grace,,Supplemental Security Income (SSI),tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/13/21,6,2021,202106,6729922,6/13/21,6/13/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/13/21,6,2021,202106,6688582,6/3/21,6/3/21,The Branch,,,non_tefap_market,3,Ongoing Need,No Referral no_referral
6/13/21,6,2021,202106,6688582,6/3/21,6/3/21,The Branch,,,non_tefap_market,3,Ongoing Need,No Referral no_referral
6/13/21,6,2021,202106,6729927,6/13/21,6/13/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,4888350,6/30/20,6/30/20,Rural Hill Church of Christ,,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6731517,6/14/21,6/14/21,The Branch,,,non_tefap_market,3,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,4248759,2/11/20,2/11/20,Rural Hill Church of Christ,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6731713,6/14/21,6/14/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6731934,6/14/21,6/14/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6732036,6/14/21,6/14/21,The Branch,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6732258,6/14/21,6/14/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6476745,4/16/21,4/16/21,Martha O'Bryan Center,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6729761,6/14/21,6/14/21,The Branch,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6729767,6/11/21,6/11/21,The Branch,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,4159725,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,non_tefap_market,6,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6732685,6/14/21,6/14/21,The Branch,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,4167104,1/29/20,1/29/20,15th Ave Baptist Village Manor,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6732891,6/14/21,6/14/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,5752605,12/5/20,12/5/20,Hamilton United Methodist Church,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6733080,6/14/21,6/14/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6733223,6/14/21,6/14/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6733271,6/14/21,6/14/21,The Branch,,,non_tefap_market,1,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,4157437,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6733371,6/14/21,6/14/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,5528580,10/31/20,10/31/20,Hamilton United Methodist Church,,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6726682,6/11/21,6/11/21,The Branch,,,non_tefap_market,1,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6734329,6/14/21,6/14/21,The Branch,,,non_tefap_market,5,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6734369,6/14/21,6/14/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,4238834,2/8/20,2/8/20,Hamilton United Methodist Church,,"SNAP (Food Stamps), Low Income Home Energy Assistance Program (LP)",non_tefap_market,8,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6734433,6/14/21,6/14/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,6734491,6/14/21,6/14/21,The Branch,,,non_tefap_market,3,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,4243188,6/14/21,6/14/21,,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,4644929,4/18/20,4/18/20,Hamilton United Methodist Church,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/14/21,6,2021,202106,5759712,12/4/20,12/4/20,St. Luke's Community House,,,tefap_food_bank,1,,No Referral no_referral
6/14/21,6,2021,202106,4160892,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,8,Benefits/Social Assistance Changes,SNAP social_services
6/14/21,6,2021,202106,6735283,6/14/21,6/14/21,The Branch,,,non_tefap_market,4,Benefits/Social Assistance Changes,SNAP social_services
6/14/21,6,2021,202106,6729791,6/14/21,6/14/21,The Branch,,,non_tefap_market,1,Low Wages/Not Enough Hours,No Referral no_referral
6/15/21,6,2021,202106,7506150,11/8/21,11/8/21,The Branch,,SNAP (Food Stamps),tefap_food_bank,5,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6738962,6/15/21,6/15/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739000,6/15/21,6/15/21,The Branch,,,non_tefap_market,1,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6729739,6/15/21,6/15/21,The Branch,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739038,6/15/21,6/15/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,3613942,10/31/19,10/31/19,Radnor Towers,,SNAP (Food Stamps),tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739182,6/15/21,6/15/21,The Branch,,,non_tefap_market,6,Unemployed/Recently Lost Job,No Referral no_referral
6/15/21,6,2021,202106,6739044,6/15/21,6/15/21,The Branch,,,tefap_food_bank,7,Ongoing Need,SNAP social_services
6/15/21,6,2021,202106,6739242,6/15/21,6/15/21,The Branch,,,tefap_food_bank,4,"Low Wages/Not Enough Hours,Ongoing Need",No Referral no_referral
6/15/21,6,2021,202106,4707364,5/2/20,5/2/20,,,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739331,6/15/21,6/15/21,The Branch,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,5845611,12/12/20,12/12/20,Hamilton United Methodist Church,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,8118390,2/16/22,2/16/22,The Branch,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739431,6/15/21,6/15/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739451,6/15/21,6/15/21,The Branch,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739350,6/15/21,6/15/21,The Branch,,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739472,6/15/21,6/15/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739489,6/15/21,6/15/21,The Branch,,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739547,6/15/21,6/15/21,The Branch,,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739583,6/15/21,6/15/21,The Branch,,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739620,6/15/21,6/15/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739576,6/15/21,6/15/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,4698965,5/2/20,5/2/20,,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6739771,6/15/21,6/15/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,4625304,4/21/20,4/21/20,East Nashville Cooperative Ministry,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6741219,6/15/21,6/15/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,4154379,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6741255,6/15/21,6/15/21,The Branch,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6741290,6/15/21,6/15/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6735311,6/14/21,6/14/21,The Branch,,Supplemental Security Income (SSI),tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,4328295,2/22/20,2/22/20,Hamilton United Methodist Church,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6741359,6/15/21,6/15/21,The Branch,,,tefap_food_bank,6,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6741403,6/15/21,6/15/21,The Branch,,,tefap_food_bank,5,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6741428,6/15/21,6/15/21,The Branch,,,tefap_food_bank,3,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,4166180,1/29/20,1/29/20,15th Ave Baptist Village Manor,,,tefap_food_bank,4,Ongoing Need,SNAP social_services
6/15/21,6,2021,202106,6741454,6/15/21,6/15/21,The Branch,,,tefap_food_bank,4,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6741471,6/15/21,6/15/21,The Branch,,,tefap_food_bank,2,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,8928693,6/14/22,6/14/22,Salvation Army Nashville South,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6741481,6/15/21,6/15/21,The Branch,,,non_tefap_market,1,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,4158950,1/28/20,1/28/20,15th Ave Baptist Village Manor,,,tefap_food_bank,8,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,6741511,6/15/21,6/15/21,The Branch,,,tefap_food_bank,1,Ongoing Need,No Referral no_referral
6/15/21,6,2021,202106,4167252,1/29/20,1/29/20,15th Ave Baptist Village Manor,,,tefap_food_bank,5,,No Referral no_referral
6/15/21,6,2021,202106,6749576,6/15/21,6/15/21,The Branch,,,tefap_food_bank,5,,SNAP social_services
